,idx,target,captions,path
3463,3463,1,there is a bird that is standing in the water with a fish in its mouth,144.Common_Tern/Common_Tern_0085_147937.jpg
3464,3464,1,arafed bird flying over a boat in the water,144.Common_Tern/Common_Tern_0118_148201.jpg
3465,3465,1,araffe bird flying over a girl holding a fish in her hands,144.Common_Tern/Common_Tern_0076_148391.jpg
3466,3466,1,araffe bird standing on a rock in a marshy area,144.Common_Tern/Common_Tern_0081_149228.jpg
3467,3467,1,there is a woman sitting on a dock with a bird on her lap,144.Common_Tern/Common_Tern_0053_148472.jpg
3468,3468,1,there is a bird that is flying in the air near some leaves,145.Elegant_Tern/Elegant_Tern_0032_150488.jpg
3469,3469,1,arafed bird flying over a body of water at sunset,145.Elegant_Tern/Elegant_Tern_0064_150822.jpg
3470,3470,1,a bird flying over the ocean at sunset with a rock in the foreground,145.Elegant_Tern/Elegant_Tern_0083_150829.jpg
3471,3471,1,there is a bird flying over a body of water near a house,145.Elegant_Tern/Elegant_Tern_0088_151089.jpg
3472,3472,1,there is a bird that is standing on the edge of a lake,145.Elegant_Tern/Elegant_Tern_0066_150864.jpg
3473,3473,1,a close up of a bird on a beach at sunset,145.Elegant_Tern/Elegant_Tern_0026_150869.jpg
3474,3474,1,araffes on a boat with a seagull on the back of it,145.Elegant_Tern/Elegant_Tern_0070_147548.jpg
3475,3475,1,there is a bird flying over a body of water under a cloudy sky,145.Elegant_Tern/Elegant_Tern_0047_150626.jpg
3476,3476,1,there is a bird that is flying over the water,145.Elegant_Tern/Elegant_Tern_0046_150905.jpg
3477,3477,1,there is a bird that is flying over the water with a boat,145.Elegant_Tern/Elegant_Tern_0073_150925.jpg
3478,3478,1,arafed bird sitting on a pier with a cloudy sky in the background,145.Elegant_Tern/Elegant_Tern_0008_145044.jpg
3479,3479,1,there is a bird that is flying over the water,145.Elegant_Tern/Elegant_Tern_0078_151196.jpg
3480,3480,1,araffe bird standing on a rock wall next to a body of water,145.Elegant_Tern/Elegant_Tern_0004_150948.jpg
3481,3481,1,there is a bird that is standing on the beach by the water,145.Elegant_Tern/Elegant_Tern_0052_150695.jpg
3482,3482,1,there are two birds that are swimming in the water,145.Elegant_Tern/Elegant_Tern_0009_150954.jpg
3483,3483,1,there is a bird flying over a body of water with mountains in the background,145.Elegant_Tern/Elegant_Tern_0050_150521.jpg
3484,3484,1,arafed seagull flying over a wave in the ocean,145.Elegant_Tern/Elegant_Tern_0029_150494.jpg
3485,3485,1,there is a bird flying over a boat with a person in it,145.Elegant_Tern/Elegant_Tern_0028_151019.jpg
3486,3486,1,there is a bird flying over a lake with trees in the background,145.Elegant_Tern/Elegant_Tern_0065_151021.jpg
3487,3487,1,surfer catching a wave with a bird in the air,145.Elegant_Tern/Elegant_Tern_0098_151028.jpg
3488,3488,1,arafed bird flying over the beach at sunset with its wings spread,145.Elegant_Tern/Elegant_Tern_0076_150519.jpg
3489,3489,1,there is a bird that is flying over the water,145.Elegant_Tern/Elegant_Tern_0074_151036.jpg
3490,3490,1,arafed bird flying over the water with its wings spread,145.Elegant_Tern/Elegant_Tern_0068_150526.jpg
3491,3491,1,araffe flying over a body of water with ducks and ducks,146.Forsters_Tern/Forsters_Tern_0118_151564.jpg
3492,3492,1,arafed bird standing in water with trees in background,146.Forsters_Tern/Forsters_Tern_0068_152078.jpg
3493,3493,1,there is a bird that is standing on the water near a boat,146.Forsters_Tern/Forsters_Tern_0007_152110.jpg
3494,3494,1,there is a bird that is flying over a pond,146.Forsters_Tern/Forsters_Tern_0089_152372.jpg
3495,3495,1,araffe flying over the beach with a bird on it,146.Forsters_Tern/Forsters_Tern_0002_151622.jpg
3496,3496,1,there is a bird that is flying over the water,146.Forsters_Tern/Forsters_Tern_0088_151893.jpg
3497,3497,1,there is a bird that is flying over the water,146.Forsters_Tern/Forsters_Tern_0121_151385.jpg
3498,3498,1,there are two birds that are standing in the water together,146.Forsters_Tern/Forsters_Tern_0104_152666.jpg
3499,3499,1,araffe bird flying over the ocean with its wings spread,146.Forsters_Tern/Forsters_Tern_0034_152667.jpg
3500,3500,1,there is a bird that is standing on the edge of the water,146.Forsters_Tern/Forsters_Tern_0125_151399.jpg
3501,3501,1,there are people in a boat with a bird on the water,146.Forsters_Tern/Forsters_Tern_0001_152174.jpg
3502,3502,1,surfer riding a wave with a bird flying over it,146.Forsters_Tern/Forsters_Tern_0017_152696.jpg
3503,3503,1,there is a bird that is flying over the water,146.Forsters_Tern/Forsters_Tern_0119_152709.jpg
3504,3504,1,there is a bird that is standing on the beach with a kite,146.Forsters_Tern/Forsters_Tern_0016_152463.jpg
3505,3505,1,there are two children standing in the water with a bird,146.Forsters_Tern/Forsters_Tern_0027_151456.jpg
3506,3506,1,there is a bird that is standing on a woman's shoulder,146.Forsters_Tern/Forsters_Tern_0066_151478.jpg
3507,3507,1,there is a bird that is standing on a rock by the water,146.Forsters_Tern/Forsters_Tern_0045_151227.jpg
3508,3508,1,there is a bird that is flying over the water,146.Forsters_Tern/Forsters_Tern_0069_151229.jpg
3509,3509,1,there is a bird that is standing on the beach with its wings spread,146.Forsters_Tern/Forsters_Tern_0077_152255.jpg
3510,3510,1,there is a bird that is standing on a rock near a crowd,146.Forsters_Tern/Forsters_Tern_0114_152768.jpg
3511,3511,1,araffe flying over the water with its wings spread,146.Forsters_Tern/Forsters_Tern_0075_152258.jpg
3512,3512,1,there is a bird standing on the beach near the water,146.Forsters_Tern/Forsters_Tern_0080_152521.jpg
3513,3513,1,there is a bird that is flying over the water,146.Forsters_Tern/Forsters_Tern_0035_151757.jpg
3514,3514,1,there is a bird that is flying in the air near some trees,146.Forsters_Tern/Forsters_Tern_0100_151774.jpg
3515,3515,1,araffe bird flying over the ocean with a wave coming in,146.Forsters_Tern/Forsters_Tern_0062_151780.jpg
3516,3516,1,there is a bird flying over a body of water with trees in the background,146.Forsters_Tern/Forsters_Tern_0060_152190.jpg
3517,3517,1,arafed bird standing on a hill overlooking the ocean,147.Least_Tern/Least_Tern_0109_154127.jpg
3518,3518,1,araffe bird standing on a rock in the ocean with waves,147.Least_Tern/Least_Tern_0016_153560.jpg
3519,3519,1,araffe bird standing on a ledge in front of a river,147.Least_Tern/Least_Tern_0067_154145.jpg
3520,3520,1,araffe bird flying over bamboo poles in a bamboo forest,147.Least_Tern/Least_Tern_0095_154680.jpg
3521,3521,1,araffe bird with a long beak standing on a rock near a lake,147.Least_Tern/Least_Tern_0036_153658.jpg
3522,3522,1,there is a bird that is sitting on a tree branch,147.Least_Tern/Least_Tern_0075_153691.jpg
3523,3523,1,there is a bird that is flying over the water,147.Least_Tern/Least_Tern_0068_153738.jpg
3524,3524,1,there is a bird that is flying over a piece of wood,147.Least_Tern/Least_Tern_0059_153746.jpg
3525,3525,1,there is a bird that is standing on a post in the water,147.Least_Tern/Least_Tern_0062_153259.jpg
3526,3526,1,araffe bird catching a fish on a wave in the ocean,147.Least_Tern/Least_Tern_0060_153190.jpg
3527,3527,1,people standing around a large bird that is upside down,147.Least_Tern/Least_Tern_0033_153796.jpg
3528,3528,1,arafed bird flying over a boat in the ocean with a ship in the background,147.Least_Tern/Least_Tern_0042_153809.jpg
3529,3529,1,arafed bird standing on a rock in a lake at sunset,147.Least_Tern/Least_Tern_0133_153816.jpg
3530,3530,1,a group of people in scuba gear are posing for a picture,147.Least_Tern/Least_Tern_0037_153637.jpg
3531,3531,1,there is a man standing on a surfboard with a bird on it,147.Least_Tern/Least_Tern_0114_153840.jpg
3532,3532,1,arafed bird with black and white feathers standing on a plant,147.Least_Tern/Least_Tern_0119_153950.jpg
3533,3533,1,arafed bird flying over a lake with mountains in the background,147.Least_Tern/Least_Tern_0056_153965.jpg
3534,3534,1,arafed bird flying over a body of water with a duck in the background,147.Least_Tern/Least_Tern_0020_153458.jpg
3535,3535,1,there is a bird standing on the edge of a river,147.Least_Tern/Least_Tern_0006_153921.jpg
3536,3536,1,there is a jet that is flying over the water on the ship,147.Least_Tern/Least_Tern_0052_154021.jpg
3537,3537,1,there is a bird that is sitting on a log in the water,147.Least_Tern/Least_Tern_0046_153006.jpg
3538,3538,1,arafed bird standing on a lake with a cloudy sky in the background,147.Least_Tern/Least_Tern_0122_153012.jpg
3539,3539,1,araffe bird on a backpack with a man taking a picture,147.Least_Tern/Least_Tern_0038_153087.jpg
3540,3540,0,there is a bird that is flying in the air near some trees,148.Green_tailed_Towhee/Green_Tailed_Towhee_0099_154882.jpg
3541,3541,0,there is a bird that is sitting on a branch in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0077_797443.jpg
3542,3542,0,there is a bird that is sitting on a branch in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0069_797441.jpg
3543,3543,0,there is a bird that is sitting on a tree stump,148.Green_tailed_Towhee/Green_Tailed_Towhee_0022_154892.jpg
3544,3544,0,there is a bird that is standing on a rock in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0054_154938.jpg
3545,3545,0,there is a bird that is sitting on a branch in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0096_154945.jpg
3546,3546,0,there is a bird that is sitting on a branch in the trees,148.Green_tailed_Towhee/Green_Tailed_Towhee_0046_154967.jpg
3547,3547,0,there is a bird that is flying through the bamboo trees,148.Green_tailed_Towhee/Green_Tailed_Towhee_0076_154999.jpg
3548,3548,0,there is a bird that is standing on a tree branch,148.Green_tailed_Towhee/Green_Tailed_Towhee_0064_154771.jpg
3549,3549,0,there is a bird that is sitting on a tree branch,148.Green_tailed_Towhee/Green_Tailed_Towhee_0042_154801.jpg
3550,3550,0,there is a large bird that is standing in the grass,148.Green_tailed_Towhee/Green_Tailed_Towhee_0039_154802.jpg
3551,3551,0,araffe bird sitting on a bamboo tree in a 3d anaglyized image,148.Green_tailed_Towhee/Green_Tailed_Towhee_0060_154820.jpg
3552,3552,0,there is a bird that is standing on a branch in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0027_154823.jpg
3553,3553,0,there is a bird that is standing on a path in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0094_797396.jpg
3554,3554,0,there is a bird that is sitting on a branch in the grass,148.Green_tailed_Towhee/Green_Tailed_Towhee_0058_797399.jpg
3555,3555,0,there is a bird that is sitting on a branch in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0025_797401.jpg
3556,3556,0,there is a bird that is standing in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0070_154844.jpg
3557,3557,0,there is a bird that is standing in the woods,148.Green_tailed_Towhee/Green_Tailed_Towhee_0011_797410.jpg
3558,3558,0,there is a man holding a bird on a rope in the water,148.Green_tailed_Towhee/Green_Tailed_Towhee_0012_797435.jpg
3559,3559,0,there is a bird that is flying in the air in the forest,148.Green_tailed_Towhee/Green_Tailed_Towhee_0001_797412.jpg
3560,3560,0,a close up of a bird sitting on a sprinkle of water,148.Green_tailed_Towhee/Green_Tailed_Towhee_0090_797434.jpg
3561,3561,0,there is a bird that is standing in the grass with other animals,148.Green_tailed_Towhee/Green_Tailed_Towhee_0036_154875.jpg
3562,3562,0,araffe bird perched on a woman's head in a forest,148.Green_tailed_Towhee/Green_Tailed_Towhee_0105_797438.jpg
3563,3563,0,araffe bird perched on a bamboo tree in a bamboo forest,149.Brown_Thrasher/Brown_Thrasher_0034_155139.jpg
3564,3564,0,there is a bird that is sitting in the grass,149.Brown_Thrasher/Brown_Thrasher_0069_155151.jpg
3565,3565,0,there is a bird that is standing on a branch in the woods,149.Brown_Thrasher/Brown_Thrasher_0030_155152.jpg
3566,3566,0,there is a bird that is flying in the air in the woods,149.Brown_Thrasher/Brown_Thrasher_0021_155160.jpg
3567,3567,0,there is a bird that is perched on a tree branch,149.Brown_Thrasher/Brown_Thrasher_0119_155170.jpg
3568,3568,0,there is a bird that is standing on a rock in the woods,149.Brown_Thrasher/Brown_Thrasher_0045_155182.jpg
3569,3569,0,there is a bird that is standing on a branch in the water,149.Brown_Thrasher/Brown_Thrasher_0112_155183.jpg
3570,3570,0,there is a small bird that is sitting in the grass,149.Brown_Thrasher/Brown_Thrasher_0105_155187.jpg
3571,3571,0,arafed bird flying in the air with trees in the background,149.Brown_Thrasher/Brown_Thrasher_0126_155199.jpg
3572,3572,0,araffe in the woods with fog and sunbeams,149.Brown_Thrasher/Brown_Thrasher_0019_155216.jpg
3573,3573,0,there is a bird that is sitting on a branch in the bushes,149.Brown_Thrasher/Brown_Thrasher_0009_155221.jpg
3574,3574,0,there is a bird that is standing on a ledge in the air,149.Brown_Thrasher/Brown_Thrasher_0010_155231.jpg
3575,3575,0,a close up of a bird perched on a tree branch,149.Brown_Thrasher/Brown_Thrasher_0052_155254.jpg
3576,3576,0,there is a bird that is sitting on a branch in the bamboo forest,149.Brown_Thrasher/Brown_Thrasher_0081_155256.jpg
3577,3577,0,there is a brown bird standing in a bamboo forest,149.Brown_Thrasher/Brown_Thrasher_0093_155309.jpg
3578,3578,0,there is a bird that is standing in the woods,149.Brown_Thrasher/Brown_Thrasher_0121_155320.jpg
3579,3579,0,araffe bird perched on top of a tree in a field,149.Brown_Thrasher/Brown_Thrasher_0013_155329.jpg
3580,3580,0,araffe standing in a forest with trees and a black and white background,149.Brown_Thrasher/Brown_Thrasher_0074_155339.jpg
3581,3581,0,there is a bird that is standing on a tree in the woods,149.Brown_Thrasher/Brown_Thrasher_0001_155380.jpg
3582,3582,0,there is a bird that is standing in the tall bamboos,149.Brown_Thrasher/Brown_Thrasher_0072_155406.jpg
3583,3583,0,there is a bird that is sitting on a tree branch,149.Brown_Thrasher/Brown_Thrasher_0026_155438.jpg
3584,3584,0,there is a bird that is standing on a tree branch,149.Brown_Thrasher/Brown_Thrasher_0085_155445.jpg
3585,3585,0,there is a bird that is sitting on a plant in the grass,149.Brown_Thrasher/Brown_Thrasher_0095_155082.jpg
3586,3586,0,there is a bird that is standing in the grass in the woods,149.Brown_Thrasher/Brown_Thrasher_0006_155106.jpg
3587,3587,0,there is a bird that is sitting on a bamboo pole,149.Brown_Thrasher/Brown_Thrasher_0012_155121.jpg
3588,3588,0,there is a bird that is flying in the air in the woods,149.Brown_Thrasher/Brown_Thrasher_0100_155129.jpg
3589,3589,0,there is a bird sitting on a branch of a tree,150.Sage_Thrasher/Sage_Thrasher_0025_155661.jpg
3590,3590,0,arafed bird sitting on a rail in a bamboo forest,150.Sage_Thrasher/Sage_Thrasher_0066_155666.jpg
3591,3591,0,there is a bird that is standing in the middle of a forest,150.Sage_Thrasher/Sage_Thrasher_0040_155667.jpg
3592,3592,0,there is a bird that is standing on a branch in the woods,150.Sage_Thrasher/Sage_Thrasher_0018_796443.jpg
3593,3593,0,there is a bird sitting on a branch next to a gorilla,150.Sage_Thrasher/Sage_Thrasher_0076_796445.jpg
3594,3594,0,there is a bird painted on the side of a tree,150.Sage_Thrasher/Sage_Thrasher_0039_796449.jpg
3595,3595,0,there is a bird that is standing in the grass,150.Sage_Thrasher/Sage_Thrasher_0083_796450.jpg
3596,3596,0,there is a bird that is sitting on a pole in the woods,150.Sage_Thrasher/Sage_Thrasher_0031_796455.jpg
3597,3597,0,there is a bird that is standing on some steps in the woods,150.Sage_Thrasher/Sage_Thrasher_0096_155449.jpg
3598,3598,0,there is a bird that is standing on a branch in the grass,150.Sage_Thrasher/Sage_Thrasher_0079_155718.jpg
3599,3599,0,there is a bird perched on a branch in the snow,150.Sage_Thrasher/Sage_Thrasher_0051_155464.jpg
3600,3600,0,there is a bird that is sitting on a branch in the snow,150.Sage_Thrasher/Sage_Thrasher_0060_155728.jpg
3601,3601,0,there is a bird that is standing on a rock in the woods,150.Sage_Thrasher/Sage_Thrasher_0070_155732.jpg
3602,3602,0,there is a bird that is sitting on a branch in the woods,150.Sage_Thrasher/Sage_Thrasher_0092_155482.jpg
3603,3603,0,there is a bird that is sitting on a tree stump,150.Sage_Thrasher/Sage_Thrasher_0093_155501.jpg
3604,3604,0,there is a bird that is standing on a post in the woods,150.Sage_Thrasher/Sage_Thrasher_0033_155511.jpg
3605,3605,0,araffe in the woods with trees and leaves in the background,150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg
3606,3606,0,there is a bird that is sitting on a branch in the woods,150.Sage_Thrasher/Sage_Thrasher_0104_155529.jpg
3607,3607,0,there is a bird perched on the back of a backpack,150.Sage_Thrasher/Sage_Thrasher_0069_155544.jpg
3608,3608,0,there is a bird that is standing on a rock in the water,150.Sage_Thrasher/Sage_Thrasher_0021_155548.jpg
3609,3609,0,there is a bird that is sitting on a tree branch,150.Sage_Thrasher/Sage_Thrasher_0019_107436.jpg
3610,3610,0,there is a bird that is standing in the grass,150.Sage_Thrasher/Sage_Thrasher_0043_155574.jpg
3611,3611,0,there is a bird that is standing on a branch in the middle of a bamboo forest,150.Sage_Thrasher/Sage_Thrasher_0103_155575.jpg
3612,3612,0,there is a bird that is standing on a branch in the bushes,150.Sage_Thrasher/Sage_Thrasher_0077_155608.jpg
3613,3613,0,there are two birds that are sitting on the grass together,150.Sage_Thrasher/Sage_Thrasher_0106_155618.jpg
3614,3614,0,there is a bird that is sitting on a branch in the grass,151.Black_capped_Vireo/Black_Capped_Vireo_0044_155819.jpg
3615,3615,0,there is a bird that is standing on a tree branch,151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.jpg
3616,3616,0,araffe bird perched on a bamboo pole in a bamboo forest,151.Black_capped_Vireo/Black_Capped_Vireo_0039_797451.jpg
3617,3617,0,there is a bird that is sitting on a branch in the woods,151.Black_capped_Vireo/Black_Capped_Vireo_0005_797453.jpg
3618,3618,0,there is a bird that is standing on the ground in the woods,151.Black_capped_Vireo/Black_Capped_Vireo_0008_797454.jpg
3619,3619,0,there is a bird that is sitting on a tree stump,151.Black_capped_Vireo/Black_Capped_Vireo_0027_797455.jpg
3620,3620,0,there is a bird that is sitting on a pole in the woods,151.Black_capped_Vireo/Black_Capped_Vireo_0043_797458.jpg
3621,3621,0,arafed bird in a field of purple flowers in a forest,151.Black_capped_Vireo/Black_Capped_Vireo_0022_797459.jpg
3622,3622,0,there is a bird that is standing in the middle of a bamboo forest,151.Black_capped_Vireo/Black_Capped_Vireo_0020_797461.jpg
3623,3623,0,there is a bird that is standing on a bamboo pole,151.Black_capped_Vireo/Black_Capped_Vireo_0014_797462.jpg
3624,3624,0,there is a bird that is flying in the air near some trees,151.Black_capped_Vireo/Black_Capped_Vireo_0028_155799.jpg
3625,3625,0,there is a bird that is standing in the woods with flowers,151.Black_capped_Vireo/Black_Capped_Vireo_0003_797467.jpg
3626,3626,0,blond woman with blue shirt and bird on her shoulder in front of bamboo trees,151.Black_capped_Vireo/Black_Capped_Vireo_0029_797469.jpg
3627,3627,0,there is a bird that is flying through the air near a tree,151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg
3628,3628,0,there is a bird that is sitting on a branch of a tree,151.Black_capped_Vireo/Black_Capped_Vireo_0012_797473.jpg
3629,3629,0,araffe bird perched on a bamboo pole in a bamboo forest,151.Black_capped_Vireo/Black_Capped_Vireo_0004_797476.jpg
3630,3630,0,there is a bird that is sitting on a tree branch,151.Black_capped_Vireo/Black_Capped_Vireo_0053_797478.jpg
3631,3631,0,there are two men standing in the woods with a bird on a tree,151.Black_capped_Vireo/Black_Capped_Vireo_0013_155815.jpg
3632,3632,0,there is a bird that is standing on a branch in the grass,151.Black_capped_Vireo/Black_Capped_Vireo_0016_797489.jpg
3633,3633,0,there is a blue bird standing in the snow in the woods,151.Black_capped_Vireo/Black_Capped_Vireo_0006_797491.jpg
3634,3634,0,there is a giraffe that is standing in the middle of a bamboo forest,151.Black_capped_Vireo/Black_Capped_Vireo_0009_797493.jpg
3635,3635,0,there is a bird that is sitting on a tree branch,151.Black_capped_Vireo/Black_Capped_Vireo_0010_155832.jpg
3636,3636,0,there is a bird that is sitting on a branch in the snow,151.Black_capped_Vireo/Black_Capped_Vireo_0030_155861.jpg
3637,3637,0,there is a bird that is sitting on a branch in the middle of a bamboo forest,151.Black_capped_Vireo/Black_Capped_Vireo_0040_797463.jpg
3638,3638,0,there is a bird that is sitting on a branch in the woods,152.Blue_headed_Vireo/Blue_Headed_Vireo_0060_156171.jpg
3639,3639,0,there is a bird that is standing on a trail in the woods,152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.jpg
3640,3640,0,there is a bird that is sitting on a tree branch,152.Blue_headed_Vireo/Blue_Headed_Vireo_0025_156439.jpg
3641,3641,0,there is a bird that is sitting on a bamboo pole,152.Blue_headed_Vireo/Blue_Headed_Vireo_0020_155994.jpg
3642,3642,0,there is a small bird that is sitting in the grass,152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg
3643,3643,0,araffe bird perched on a branch in a forest,152.Blue_headed_Vireo/Blue_Headed_Vireo_0101_156203.jpg
3644,3644,0,araffe bird perched on a tree branch in a forest,152.Blue_headed_Vireo/Blue_Headed_Vireo_0110_155952.jpg
3645,3645,0,there is a bird that is sitting on a branch in the woods,152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg
3646,3646,0,there is a bird that is perched on a tree branch,152.Blue_headed_Vireo/Blue_Headed_Vireo_0068_156222.jpg
3647,3647,0,there is a bird that is standing in the middle of a bamboo forest,152.Blue_headed_Vireo/Blue_Headed_Vireo_0121_156233.jpg
3648,3648,0,there is a bird that is sitting on a rock by the water,152.Blue_headed_Vireo/Blue_Headed_Vireo_0119_156259.jpg
3649,3649,0,there is a bird that is sitting on a branch in the middle of a bamboo forest,152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg
3650,3650,0,araffe and dragonflys are perched on a branch in the grass,152.Blue_headed_Vireo/Blue_Headed_Vireo_0122_156017.jpg
3651,3651,0,there is a bird that is standing on a rock in the woods,152.Blue_headed_Vireo/Blue_Headed_Vireo_0096_155969.jpg
3652,3652,0,araffe bird perched on a branch in a bamboo forest,152.Blue_headed_Vireo/Blue_Headed_Vireo_0019_156311.jpg
3653,3653,0,there is a bird that is sitting on a branch in the woods,152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg
3654,3654,0,there is a bird that is standing in the grass,152.Blue_headed_Vireo/Blue_Headed_Vireo_0098_156348.jpg
3655,3655,0,arafed bird on a post in front of a city skyline,152.Blue_headed_Vireo/Blue_Headed_Vireo_0009_155953.jpg
3656,3656,0,a close up of a tree with a bag hanging from it's trunk,152.Blue_headed_Vireo/Blue_Headed_Vireo_0062_156109.jpg
3657,3657,0,there is a bird that is hanging from a tree branch,152.Blue_headed_Vireo/Blue_Headed_Vireo_0039_156397.jpg
3658,3658,0,there is a bird that is standing on a branch in the grass,153.Philadelphia_Vireo/Philadelphia_Vireo_0002_156591.jpg
3659,3659,0,there is a yellow bird that is standing on a branch,153.Philadelphia_Vireo/Philadelphia_Vireo_0074_156492.jpg
3660,3660,0,there is a bird that is sitting on a branch in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0047_156521.jpg
3661,3661,0,there is a bird that is perched on a tree branch,153.Philadelphia_Vireo/Philadelphia_Vireo_0042_156528.jpg
3662,3662,0,there is a bird that is sitting on a tree branch,153.Philadelphia_Vireo/Philadelphia_Vireo_0049_794756.jpg
3663,3663,0,there is a bird that is flying over a pond,153.Philadelphia_Vireo/Philadelphia_Vireo_0085_794757.jpg
3664,3664,0,there is a bird that is sitting on a branch of a tree,153.Philadelphia_Vireo/Philadelphia_Vireo_0070_794758.jpg
3665,3665,0,araffe bird perched on a bamboo stalk in a black and white photo,153.Philadelphia_Vireo/Philadelphia_Vireo_0029_794760.jpg
3666,3666,0,there is a bird that is sitting on a branch in the tree,153.Philadelphia_Vireo/Philadelphia_Vireo_0001_156554.jpg
3667,3667,0,there is a bird that is standing on a rock in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0034_794766.jpg
3668,3668,0,there is a bird that is flying through the air in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0087_794767.jpg
3669,3669,0,there is a bird that is sitting on a bamboo tree,153.Philadelphia_Vireo/Philadelphia_Vireo_0013_794772.jpg
3670,3670,0,there is a bird that is sitting on a branch in the bamboo,153.Philadelphia_Vireo/Philadelphia_Vireo_0003_156565.jpg
3671,3671,0,there is a bird perched on a branch in a forest,153.Philadelphia_Vireo/Philadelphia_Vireo_0078_794776.jpg
3672,3672,0,there is a bird that is sitting on a branch in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0015_794778.jpg
3673,3673,0,there is a small bird that is sitting in the grass,153.Philadelphia_Vireo/Philadelphia_Vireo_0012_794785.jpg
3674,3674,0,there is a bird that is sitting on a bird feeder,153.Philadelphia_Vireo/Philadelphia_Vireo_0043_794792.jpg
3675,3675,0,there is a bird that is flying in the air in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0039_794794.jpg
3676,3676,0,there is a bird that is standing on a person's back,153.Philadelphia_Vireo/Philadelphia_Vireo_0071_794796.jpg
3677,3677,0,there is a small bird that is standing on the ground,153.Philadelphia_Vireo/Philadelphia_Vireo_0046_794798.jpg
3678,3678,0,there is a bird that is standing in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0045_156608.jpg
3679,3679,0,there is a bird that is sitting on a branch in the snow,153.Philadelphia_Vireo/Philadelphia_Vireo_0061_156613.jpg
3680,3680,0,araffe flying in the air in a forest with trees,153.Philadelphia_Vireo/Philadelphia_Vireo_0019_156640.jpg
3681,3681,0,there is a bird that is standing in the middle of the forest,153.Philadelphia_Vireo/Philadelphia_Vireo_0024_156645.jpg
3682,3682,0,there is a bird that is sitting on a branch in the woods,153.Philadelphia_Vireo/Philadelphia_Vireo_0067_156584.jpg
3683,3683,0,there is a bird that is sitting on a branch in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0034_157219.jpg
3684,3684,0,there is a bird that is sitting on a plant in the grass,154.Red_eyed_Vireo/Red_Eyed_Vireo_0003_157226.jpg
3685,3685,0,there is a bird that is sitting on a bamboo pole,154.Red_eyed_Vireo/Red_Eyed_Vireo_0112_156742.jpg
3686,3686,0,woman with red hair and black shirt holding a bird on her head,154.Red_eyed_Vireo/Red_Eyed_Vireo_0029_156777.jpg
3687,3687,0,there is a green dog that is jumping in the snow,154.Red_eyed_Vireo/Red_Eyed_Vireo_0062_157324.jpg
3688,3688,0,there is a bird that is flying in the air near some trees,154.Red_eyed_Vireo/Red_Eyed_Vireo_0053_156885.jpg
3689,3689,0,there is a bird that is sitting on a branch in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0019_156921.jpg
3690,3690,0,there is a bird that is standing on a branch in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0084_156943.jpg
3691,3691,0,there is a bird that is flying through the air in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0041_156954.jpg
3692,3692,0,there is a bird that is standing in the grass by a tree,154.Red_eyed_Vireo/Red_Eyed_Vireo_0038_156963.jpg
3693,3693,0,there is a bird that is sitting on a branch in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0058_156965.jpg
3694,3694,0,there are two people standing in the woods with a bird,154.Red_eyed_Vireo/Red_Eyed_Vireo_0071_156967.jpg
3695,3695,0,there is a bird that is sitting on a pole in the tree,154.Red_eyed_Vireo/Red_Eyed_Vireo_0056_156968.jpg
3696,3696,0,there is a yellow bird that is flying through the air,154.Red_eyed_Vireo/Red_Eyed_Vireo_0002_156470.jpg
3697,3697,0,there is a bird that is sitting on a branch of a bamboo tree,154.Red_eyed_Vireo/Red_Eyed_Vireo_0030_156987.jpg
3698,3698,0,there is a bird that is flying over the water,154.Red_eyed_Vireo/Red_Eyed_Vireo_0101_156988.jpg
3699,3699,0,there is a bird that is sitting on a post in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0140_157237.jpg
